Demand for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389944&sdid=EBA.NW-ALL.D.H
04:14:35 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.D.H megawatthours
04/10/2020 03H,32796
04/10/2020 02H,32382
04/10/2020 01H,32126
04/10/2020 00H,31562
04/9/2020 23H,31276
04/9/2020 22H,31435
04/9/2020 21H,31763
04/9/2020 20H,32140
04/9/2020 19H,32457
04/9/2020 18H,32870
04/9/2020 17H,33186
04/9/2020 16H,33598
04/9/2020 15H,33622
04/9/2020 14H,32542
04/9/2020 13H,30519
04/9/2020 12H,28483
04/9/2020 11H,27422
04/9/2020 10H,26983
04/9/2020 09H,26962
04/9/2020 08H,27352
04/9/2020 07H,28083
04/9/2020 06H,29496
04/9/2020 05H,31225
04/9/2020 04H,32872
04/9/2020 03H,33265
04/9/2020 02H,32808
04/9/2020 01H,32496
04/9/2020 00H,32022
04/8/2020 23H,31699
04/8/2020 22H,31807
04/8/2020 21H,32103
04/8/2020 20H,32381
04/8/2020 19H,32750
04/8/2020 18H,33072
04/8/2020 17H,33638
04/8/2020 16H,34244
04/8/2020 15H,34266
04/8/2020 14H,33354
04/8/2020 13H,31353
04/8/2020 12H,29142
04/8/2020 11H,28001
04/8/2020 10H,27658
04/8/2020 09H,27636
04/8/2020 08H,27894
04/8/2020 07H,28752
04/8/2020 06H,30159
04/8/2020 05H,31812
04/8/2020 04H,33202
04/8/2020 03H,33474
04/8/2020 02H,33064
04/8/2020 01H,32697
04/8/2020 00H,32161
04/7/2020 23H,31952
04/7/2020 22H,32032
04/7/2020 21H,32641
04/7/2020 20H,33339
04/7/2020 19H,33591
04/7/2020 18H,33448
04/7/2020 17H,34269
04/7/2020 16H,34519
04/7/2020 15H,34296
04/7/2020 14H,33144
04/7/2020 13H,31282
04/7/2020 12H,29240
04/7/2020 11H,28153
04/7/2020 10H,27740
04/7/2020 09H,27745
04/7/2020 08H,28146
04/7/2020 07H,28887
04/7/2020 06H,30388
04/7/2020 05H,31881
04/7/2020 04H,33315
04/7/2020 03H,34067
04/7/2020 02H,33324
04/7/2020 01H,33081
04/7/2020 00H,32751
04/6/2020 23H,32686
04/6/2020 22H,32829
04/6/2020 21H,33278
04/6/2020 20H,33865
04/6/2020 19H,34144
04/6/2020 18H,34572
04/6/2020 17H,34920
04/6/2020 16H,35249
04/6/2020 15H,34764
04/6/2020 14H,33429
04/6/2020 13H,31369
04/6/2020 12H,29261
04/6/2020 11H,28067
04/6/2020 10H,27605
04/6/2020 09H,27518
04/6/2020 08H,27804
04/6/2020 07H,28598
04/6/2020 06H,29865
04/6/2020 05H,31563
04/6/2020 04H,32957
04/6/2020 03H,33235
04/6/2020 02H,32702
04/6/2020 01H,32236
04/6/2020 00H,31566
04/5/2020 23H,30910
04/5/2020 22H,30751
04/5/2020 21H,31189
04/5/2020 20H,31724
04/5/2020 19H,32075
04/5/2020 18H,32222
04/5/2020 17H,32400
04/5/2020 16H,32116
04/5/2020 15H,31242
04/5/2020 14H,30342
04/5/2020 13H,29531
04/5/2020 12H,28716
04/5/2020 11H,28276
04/5/2020 10H,28141
04/5/2020 09H,28340
04/5/2020 08H,28731
04/5/2020 07H,29609
04/5/2020 06H,30931
04/5/2020 05H,32475
04/5/2020 04H,33797
04/5/2020 03H,34116
04/5/2020 02H,33340
04/5/2020 01H,32850
04/5/2020 00H,32223
04/4/2020 23H,31704
04/4/2020 22H,31604
04/4/2020 21H,31984
04/4/2020 20H,32546
04/4/2020 19H,33069
04/4/2020 18H,33478
04/4/2020 17H,33935
04/4/2020 16H,34225
04/4/2020 15H,33909
04/4/2020 14H,33226
04/4/2020 13H,32157
04/4/2020 12H,31092
04/4/2020 11H,30547
04/4/2020 10H,30257
04/4/2020 09H,30362
04/4/2020 08H,30608
04/4/2020 07H,31347
04/4/2020 06H,32590
04/4/2020 05H,34097
04/4/2020 04H,35398
04/4/2020 03H,35739
04/4/2020 02H,35100
04/4/2020 01H,34725
04/4/2020 00H,34373
04/3/2020 23H,33957
04/3/2020 22H,34070
04/3/2020 21H,34682
04/3/2020 20H,35360
04/3/2020 19H,36033
04/3/2020 18H,36697
04/3/2020 17H,37430
04/3/2020 16H,37984
04/3/2020 15H,38000
04/3/2020 14H,36933
04/3/2020 13H,34677
04/3/2020 12H,32659
04/3/2020 11H,31473
04/3/2020 10H,30956
04/3/2020 09H,30945
04/3/2020 08H,31206
04/3/2020 07H,31911
04/3/2020 06H,33191
04/3/2020 05H,34817
04/3/2020 04H,36349
04/3/2020 03H,36773
04/3/2020 02H,36109
04/3/2020 01H,35793
04/3/2020 00H,35423
04/2/2020 23H,35184
04/2/2020 22H,35308
04/2/2020 21H,35712
04/2/2020 20H,36340
04/2/2020 19H,36985
04/2/2020 18H,37262
04/2/2020 17H,37761
04/2/2020 16H,38011
04/2/2020 15H,37630
04/2/2020 14H,36286
04/2/2020 13H,33960
04/2/2020 12H,31910
04/2/2020 11H,30777
04/2/2020 10H,30416
04/2/2020 09H,30391
04/2/2020 08H,30679
04/2/2020 07H,31409
04/2/2020 06H,32674
04/2/2020 05H,34379
04/2/2020 04H,35658
04/2/2020 03H,36062
04/2/2020 02H,35560
04/2/2020 01H,35136
04/2/2020 00H,34556
04/1/2020 23H,34260
04/1/2020 22H,34407
04/1/2020 21H,34633
04/1/2020 20H,35205
04/1/2020 19H,35690
04/1/2020 18H,36003
04/1/2020 17H,36394
04/1/2020 16H,36491
04/1/2020 15H,36389
04/1/2020 14H,35317
04/1/2020 13H,33057
04/1/2020 12H,30910
04/1/2020 11H,29726
04/1/2020 10H,29255
04/1/2020 09H,29339
04/1/2020 08H,29759
04/1/2020 07H,30585
04/1/2020 06H,31785
04/1/2020 05H,33602
04/1/2020 04H,35123
04/1/2020 03H,35577
04/1/2020 02H,35145
04/1/2020 01H,34808
04/1/2020 00H,34524
03/31/2020 23H,34051
03/31/2020 22H,34115
03/31/2020 21H,34424
03/31/2020 20H,34934
03/31/2020 19H,35437
03/31/2020 18H,35775
03/31/2020 17H,36054
03/31/2020 16H,36336
03/31/2020 15H,36180
03/31/2020 14H,35252
03/31/2020 13H,33315
03/31/2020 12H,31181
03/31/2020 11H,30047
03/31/2020 10H,29645
03/31/2020 09H,29779
03/31/2020 08H,30276
03/31/2020 07H,31080
03/31/2020 06H,32825
03/31/2020 05H,34105
03/31/2020 04H,35495
03/31/2020 03H,36170
03/31/2020 02H,36020
03/31/2020 01H,35578
03/31/2020 00H,35108
03/30/2020 23H,34869
03/30/2020 22H,35078
03/30/2020 21H,35287
03/30/2020 20H,35561
03/30/2020 19H,35719
03/30/2020 18H,35955
03/30/2020 17H,36070
03/30/2020 16H,35810
03/30/2020 15H,35292
03/30/2020 14H,34010
03/30/2020 13H,31982
03/30/2020 12H,29882
03/30/2020 11H,28571
03/30/2020 10H,28122
03/30/2020 09H,28102
03/30/2020 08H,28342
03/30/2020 07H,29156
03/30/2020 06H,30429
03/30/2020 05H,31899
03/30/2020 04H,33449
03/30/2020 03H,33911
03/30/2020 02H,33247
03/30/2020 01H,32708
03/30/2020 00H,32252
03/29/2020 23H,31663
03/29/2020 22H,31521
03/29/2020 21H,31880
03/29/2020 20H,32270
03/29/2020 19H,32538
03/29/2020 18H,32801
03/29/2020 17H,32748
03/29/2020 16H,32260
03/29/2020 15H,31452
03/29/2020 14H,30626
03/29/2020 13H,29809
03/29/2020 12H,29109
03/29/2020 11H,28525
03/29/2020 10H,28493
03/29/2020 09H,28803
03/29/2020 08H,29187
03/29/2020 07H,30184
03/29/2020 06H,31367
03/29/2020 05H,32817
03/29/2020 04H,34509
03/29/2020 03H,34680
03/29/2020 02H,34179
03/29/2020 01H,33784
03/29/2020 00H,33116
03/28/2020 23H,32641
03/28/2020 22H,32589
03/28/2020 21H,32918
03/28/2020 20H,33419
03/28/2020 19H,33929
03/28/2020 18H,34207
03/28/2020 17H,34130
03/28/2020 16H,33914
03/28/2020 15H,33325
03/28/2020 14H,32480
03/28/2020 13H,31372
03/28/2020 12H,30340
03/28/2020 11H,29802
03/28/2020 10H,29702
03/28/2020 09H,29949
03/28/2020 08H,30316
03/28/2020 07H,31121
03/28/2020 06H,32639
03/28/2020 05H,34245
03/28/2020 04H,35988
03/28/2020 03H,36429
03/28/2020 02H,36156
03/28/2020 01H,35884
03/28/2020 00H,35508
03/27/2020 23H,35277
03/27/2020 22H,35405
03/27/2020 21H,35880
03/27/2020 20H,36457
03/27/2020 19H,36904
03/27/2020 18H,37211
03/27/2020 17H,37414
03/27/2020 16H,37405
03/27/2020 15H,36802
03/27/2020 14H,35497
03/27/2020 13H,33569
03/27/2020 12H,31523
03/27/2020 11H,30431
03/27/2020 10H,30085
03/27/2020 09H,30080
03/27/2020 08H,30515
03/27/2020 07H,31307
03/27/2020 06H,32751
03/27/2020 05H,34473
03/27/2020 04H,36121
03/27/2020 03H,36671
03/27/2020 02H,36114
03/27/2020 01H,35713
03/27/2020 00H,35216
03/26/2020 23H,34938
03/26/2020 22H,35224
03/26/2020 21H,35666
03/26/2020 20H,36155
03/26/2020 19H,36611
03/26/2020 18H,37100
03/26/2020 17H,37608
03/26/2020 16H,37920
03/26/2020 15H,37836
03/26/2020 14H,36668
03/26/2020 13H,34414
03/26/2020 12H,32221
03/26/2020 11H,31069
03/26/2020 10H,30578
03/26/2020 09H,30517
03/26/2020 08H,30881
03/26/2020 07H,31414
03/26/2020 06H,32834
03/26/2020 05H,34575
03/26/2020 04H,36160
03/26/2020 03H,36595
03/26/2020 02H,35964
03/26/2020 01H,35310
03/26/2020 00H,34703
03/25/2020 23H,34434
03/25/2020 22H,34847
03/25/2020 21H,35465
03/25/2020 20H,36164
03/25/2020 19H,36779
03/25/2020 18H,37157
03/25/2020 17H,37336
03/25/2020 16H,37541
03/25/2020 15H,37269
03/25/2020 14H,35880
03/25/2020 13H,33819
03/25/2020 12H,31692
03/25/2020 11H,30561
03/25/2020 10H,30133
03/25/2020 09H,30123
03/25/2020 08H,30501
03/25/2020 07H,31418
03/25/2020 06H,32793
03/25/2020 05H,34611
03/25/2020 04H,36262
03/25/2020 03H,36952
03/25/2020 02H,36256
03/25/2020 01H,35686
03/25/2020 00H,35101
03/24/2020 23H,34882
03/24/2020 22H,35029
03/24/2020 21H,35360
03/24/2020 20H,35920
03/24/2020 19H,36420
03/24/2020 18H,36913
03/24/2020 17H,37219
03/24/2020 16H,37329
03/24/2020 15H,37167
03/24/2020 14H,36174
03/24/2020 13H,34023
03/24/2020 12H,31786
03/24/2020 11H,30465
03/24/2020 10H,30072
03/24/2020 09H,30083
03/24/2020 08H,30382
03/24/2020 07H,31292
03/24/2020 06H,32696
03/24/2020 05H,34425
03/24/2020 04H,36041
03/24/2020 03H,36779
03/24/2020 02H,36207
03/24/2020 01H,35734
03/24/2020 00H,35155
03/23/2020 23H,34790
03/23/2020 22H,35093
03/23/2020 21H,35487
03/23/2020 20H,36021
03/23/2020 19H,36369
03/23/2020 18H,36444
03/23/2020 17H,36885
03/23/2020 16H,36915
03/23/2020 15H,36323
03/23/2020 14H,35072
03/23/2020 13H,32787
03/23/2020 12H,30445
03/23/2020 11H,29181
03/23/2020 10H,28644
03/23/2020 09H,28634
03/23/2020 08H,28979
03/23/2020 07H,29647
03/23/2020 06H,31051
03/23/2020 05H,32663
03/23/2020 04H,34184
03/23/2020 03H,34719
03/23/2020 02H,33880
03/23/2020 01H,33022
03/23/2020 00H,32060
03/22/2020 23H,31366
03/22/2020 22H,31184
03/22/2020 21H,31601
03/22/2020 20H,32460
03/22/2020 19H,33182
03/22/2020 18H,33841
03/22/2020 17H,34284
03/22/2020 16H,34358
03/22/2020 15H,33695
03/22/2020 14H,32679
03/22/2020 13H,31282
03/22/2020 12H,30190
03/22/2020 11H,29640
03/22/2020 10H,29379
03/22/2020 09H,29242
03/22/2020 08H,29542
03/22/2020 07H,30231
03/22/2020 06H,31388
03/22/2020 05H,32785
03/22/2020 04H,34130
03/22/2020 03H,34448
03/22/2020 02H,33588
03/22/2020 01H,32754
03/22/2020 00H,32200
03/21/2020 23H,31680
03/21/2020 22H,31793
03/21/2020 21H,32378
03/21/2020 20H,33205
03/21/2020 19H,33979
03/21/2020 18H,34588
03/21/2020 17H,35046
03/21/2020 16H,35220
03/21/2020 15H,34747
03/21/2020 14H,33642
03/21/2020 13H,32083
03/21/2020 12H,30793
03/21/2020 11H,29962
03/21/2020 10H,29691
03/21/2020 09H,29736
03/21/2020 08H,30105
03/21/2020 07H,30908
03/21/2020 06H,32589
03/21/2020 05H,33733
03/21/2020 04H,35106
03/21/2020 03H,35693
03/21/2020 02H,35050
03/21/2020 01H,34413
03/21/2020 00H,33925
03/20/2020 23H,33963
03/20/2020 22H,34337
03/20/2020 21H,35048
03/20/2020 20H,36486
03/20/2020 19H,36693
03/20/2020 18H,37512
03/20/2020 17H,38366
03/20/2020 16H,39104
03/20/2020 15H,38755
03/20/2020 14H,37217
03/20/2020 13H,34700
03/20/2020 12H,32332
03/20/2020 11H,31037
03/20/2020 10H,30575
03/20/2020 09H,30513
03/20/2020 08H,30765
03/20/2020 07H,31513
03/20/2020 06H,32924
03/20/2020 05H,34556
03/20/2020 04H,36038
03/20/2020 03H,36606
03/20/2020 02H,35949
03/20/2020 01H,35310
03/20/2020 00H,34919
03/19/2020 23H,34805
03/19/2020 22H,35204
03/19/2020 21H,36018
03/19/2020 20H,36910
03/19/2020 19H,37680
03/19/2020 18H,38485
03/19/2020 17H,39101
03/19/2020 16H,39541
03/19/2020 15H,39424
03/19/2020 14H,37895
03/19/2020 13H,35001
03/19/2020 12H,32376
03/19/2020 11H,30950
03/19/2020 10H,30280
03/19/2020 09H,30091
03/19/2020 08H,30263
03/19/2020 07H,31000
03/19/2020 06H,32291
03/19/2020 05H,33899
03/19/2020 04H,35538
03/19/2020 03H,36084
03/19/2020 02H,35505
03/19/2020 01H,34777
03/19/2020 00H,34256
03/18/2020 23H,33925
03/18/2020 22H,34303
03/18/2020 21H,34921
03/18/2020 20H,35791
03/18/2020 19H,36467
03/18/2020 18H,37211
03/18/2020 17H,38115
03/18/2020 16H,38414
03/18/2020 15H,38439
03/18/2020 14H,37407
03/18/2020 13H,35113
03/18/2020 12H,32634
03/18/2020 11H,31106
03/18/2020 10H,30500
03/18/2020 09H,30409
03/18/2020 08H,30595
03/18/2020 07H,31486
03/18/2020 06H,33018
03/18/2020 05H,34750
03/18/2020 04H,36367
03/18/2020 03H,36930
03/18/2020 02H,36224
03/18/2020 01H,35403
03/18/2020 00H,34826
03/17/2020 23H,34732
03/17/2020 22H,34885
03/17/2020 21H,35642
03/17/2020 20H,36502
03/17/2020 19H,37234
03/17/2020 18H,38237
03/17/2020 17H,39251
03/17/2020 16H,40149
03/17/2020 15H,40180
03/17/2020 14H,38795
03/17/2020 13H,36028
03/17/2020 12H,33414
03/17/2020 11H,31892
03/17/2020 10H,31232
03/17/2020 09H,31107
03/17/2020 08H,31318
03/17/2020 07H,32018
03/17/2020 06H,33531
03/17/2020 05H,35267
03/17/2020 04H,36825
03/17/2020 03H,37334
03/17/2020 02H,36393
03/17/2020 01H,35648
03/17/2020 00H,35171
03/16/2020 23H,35070
03/16/2020 22H,35472
03/16/2020 21H,36025
03/16/2020 20H,36980
03/16/2020 19H,37648
03/16/2020 18H,38614
03/16/2020 17H,39774
03/16/2020 16H,40651
03/16/2020 15H,40742
03/16/2020 14H,39656
03/16/2020 13H,36944
03/16/2020 12H,34242
03/16/2020 11H,32608
03/16/2020 10H,31944
03/16/2020 09H,31793
03/16/2020 08H,32122
03/16/2020 07H,32840
03/16/2020 06H,34389
03/16/2020 05H,36243
03/16/2020 04H,37667
03/16/2020 03H,38070
03/16/2020 02H,37133
03/16/2020 01H,36208
03/16/2020 00H,35715
03/15/2020 23H,35269
03/15/2020 22H,35157
03/15/2020 21H,35755
03/15/2020 20H,36699
03/15/2020 19H,37523
03/15/2020 18H,37923
03/15/2020 17H,38558
03/15/2020 16H,38529
03/15/2020 15H,37604
03/15/2020 14H,36154
03/15/2020 13H,34754
03/15/2020 12H,33703
03/15/2020 11H,32991
03/15/2020 10H,32856
03/15/2020 09H,32898
03/15/2020 08H,33356
03/15/2020 07H,34307
03/15/2020 06H,35887
03/15/2020 05H,37614
03/15/2020 04H,38895
03/15/2020 03H,39512
03/15/2020 02H,38891
03/15/2020 01H,38028
03/15/2020 00H,37376
03/14/2020 23H,36852
03/14/2020 22H,37003
03/14/2020 21H,37510
03/14/2020 20H,38253
03/14/2020 19H,39091
03/14/2020 18H,39559
03/14/2020 17H,39607
03/14/2020 16H,39058
03/14/2020 15H,37762
03/14/2020 14H,36163
03/14/2020 13H,34571
03/14/2020 12H,33264
03/14/2020 11H,32618
03/14/2020 10H,32471
03/14/2020 09H,32642
03/14/2020 08H,33178
03/14/2020 07H,34215
03/14/2020 06H,35663
03/14/2020 05H,37526
03/14/2020 04H,39153
03/14/2020 03H,39952
03/14/2020 02H,39747
03/14/2020 01H,39204
03/14/2020 00H,38887
03/13/2020 23H,38508
03/13/2020 22H,38544
03/13/2020 21H,38883
03/13/2020 20H,39211
03/13/2020 19H,39796
03/13/2020 18H,40462
03/13/2020 17H,40720
03/13/2020 16H,40748
03/13/2020 15H,40588
03/13/2020 14H,39019
03/13/2020 13H,35972
03/13/2020 12H,33261
03/13/2020 11H,31859
03/13/2020 10H,31294
03/13/2020 09H,31230
03/13/2020 08H,31419
03/13/2020 07H,32291
03/13/2020 06H,33738
03/13/2020 05H,35706
03/13/2020 04H,37394
03/13/2020 03H,37696
03/13/2020 02H,36640
03/13/2020 01H,35545
03/13/2020 00H,34879
03/12/2020 23H,34767
03/12/2020 22H,34878
03/12/2020 21H,35269
03/12/2020 20H,35961
03/12/2020 19H,36594
03/12/2020 18H,37623
03/12/2020 17H,38781
03/12/2020 16H,39847
03/12/2020 15H,40402
03/12/2020 14H,39342
03/12/2020 13H,36102
03/12/2020 12H,32973
03/12/2020 11H,31223
03/12/2020 10H,30589
03/12/2020 09H,30519
03/12/2020 08H,30786
03/12/2020 07H,31614
03/12/2020 06H,33241
03/12/2020 05H,35215
03/12/2020 04H,36819
03/12/2020 03H,37366
03/12/2020 02H,36240
03/12/2020 01H,35334
03/12/2020 00H,34773
03/11/2020 23H,34578
03/11/2020 22H,34755
03/11/2020 21H,35077
03/11/2020 20H,35628
03/11/2020 19H,36089
03/11/2020 18H,36978
03/11/2020 17H,37944
03/11/2020 16H,38724
03/11/2020 15H,39287
03/11/2020 14H,38201
03/11/2020 13H,35186
03/11/2020 12H,32206
03/11/2020 11H,30665
03/11/2020 10H,30183
03/11/2020 09H,30275
03/11/2020 08H,30706
03/11/2020 07H,31625
03/11/2020 06H,33356
03/11/2020 05H,35424
03/11/2020 04H,37226
03/11/2020 03H,37986
03/11/2020 02H,37129
03/11/2020 01H,36158
03/11/2020 00H,35583
03/10/2020 23H,35200
03/10/2020 22H,35422
03/10/2020 21H,35900
03/10/2020 20H,36459
03/10/2020 19H,37191
03/10/2020 18H,38140
03/10/2020 17H,39285
03/10/2020 16H,40553
03/10/2020 15H,41277
03/10/2020 14H,39977
03/10/2020 13H,36714
03/10/2020 12H,33624
03/10/2020 11H,31931
03/10/2020 10H,31327
03/10/2020 09H,31248
03/10/2020 08H,31550
03/10/2020 07H,32300
03/10/2020 06H,33946
03/10/2020 05H,35917
03/10/2020 04H,37651
03/10/2020 03H,38236
03/10/2020 02H,37160
03/10/2020 01H,35995
03/10/2020 00H,35316
03/9/2020 23H,35059
03/9/2020 22H,35293
03/9/2020 21H,35898
03/9/2020 20H,35797
03/9/2020 19H,37570
03/9/2020 18H,38741
03/9/2020 17H,39727
03/9/2020 16H,40960
03/9/2020 15H,41279
03/9/2020 14H,39862
03/9/2020 13H,36618
03/9/2020 12H,33434
03/9/2020 11H,31841
03/9/2020 10H,31179
03/9/2020 09H,31063
03/9/2020 08H,31452
03/9/2020 07H,32415
03/9/2020 06H,34407
03/9/2020 05H,36494
03/9/2020 04H,38044
03/9/2020 03H,37675
03/9/2020 02H,36431
03/9/2020 01H,35376
03/9/2020 00H,34918
03/8/2020 23H,33938
03/8/2020 22H,34043
03/8/2020 21H,34593
03/8/2020 20H,35038
03/8/2020 19H,35690
03/8/2020 18H,36009
03/8/2020 17H,36151
03/8/2020 16H,36152
03/8/2020 15H,35576
03/8/2020 14H,34793
03/8/2020 13H,33418
03/8/2020 12H,32417
03/8/2020 11H,32034
03/8/2020 10H,32159
03/8/2020 09H,32698
03/8/2020 08H,32015
03/8/2020 07H,29076
03/8/2020 06H,34997
03/8/2020 05H,36330
03/8/2020 04H,37237
03/8/2020 03H,37513
03/8/2020 02H,36680
03/8/2020 01H,35332
03/8/2020 00H,34659
03/7/2020 23H,34443
03/7/2020 22H,34716
03/7/2020 21H,35199
03/7/2020 20H,35580
03/7/2020 19H,36014
03/7/2020 18H,36113
03/7/2020 17H,36015
03/7/2020 16H,35125
03/7/2020 15H,33882
03/7/2020 14H,32475
03/7/2020 13H,31351
03/7/2020 12H,30602
03/7/2020 11H,30316
03/7/2020 10H,30514
03/7/2020 09H,30820
03/7/2020 08H,31733
03/7/2020 07H,33245
03/7/2020 06H,35042
03/7/2020 05H,36568
03/7/2020 04H,37640
03/7/2020 03H,38372
03/7/2020 02H,37769
03/7/2020 01H,36427
03/7/2020 00H,35828
03/6/2020 23H,35820
03/6/2020 22H,36012
03/6/2020 21H,36326
03/6/2020 20H,36419
03/6/2020 19H,36939
03/6/2020 18H,37570
03/6/2020 17H,38134
03/6/2020 16H,38457
03/6/2020 15H,37666
03/6/2020 14H,35282
03/6/2020 13H,32500
03/6/2020 12H,30999
03/6/2020 11H,30539
03/6/2020 10H,30440
03/6/2020 09H,30837
03/6/2020 08H,31680
03/6/2020 07H,33120
03/6/2020 06H,35069
03/6/2020 05H,36793
03/6/2020 04H,37909
03/6/2020 03H,38198
03/6/2020 02H,37095
03/6/2020 01H,35447
03/6/2020 00H,34725
03/5/2020 23H,34730
03/5/2020 22H,34918
03/5/2020 21H,35409
03/5/2020 20H,35921
03/5/2020 19H,36677
03/5/2020 18H,37665
03/5/2020 17H,38720
03/5/2020 16H,39813
03/5/2020 15H,39554
03/5/2020 14H,36976
03/5/2020 13H,33820
03/5/2020 12H,31954
03/5/2020 11H,31345
03/5/2020 10H,31113
03/5/2020 09H,31401
03/5/2020 08H,32081
03/5/2020 07H,33527
03/5/2020 06H,35586
03/5/2020 05H,37259
03/5/2020 04H,38373
03/5/2020 03H,38516
03/5/2020 02H,37143
03/5/2020 01H,35411
03/5/2020 00H,34836
03/4/2020 23H,34387
03/4/2020 22H,34638
03/4/2020 21H,35179
03/4/2020 20H,35543
03/4/2020 19H,36232
03/4/2020 18H,37120
03/4/2020 17H,38273
03/4/2020 16H,39139
03/4/2020 15H,38882
03/4/2020 14H,36354
03/4/2020 13H,33369
03/4/2020 12H,31598
03/4/2020 11H,30933
03/4/2020 10H,30913
03/4/2020 09H,31251
03/4/2020 08H,31987
03/4/2020 07H,33414
03/4/2020 06H,35554
03/4/2020 05H,37570
03/4/2020 04H,38765
03/4/2020 03H,39400
03/4/2020 02H,38282
03/4/2020 01H,36275
03/4/2020 00H,35312
03/3/2020 23H,35049
03/3/2020 22H,35327
03/3/2020 21H,35568
03/3/2020 20H,35948
03/3/2020 19H,36681
03/3/2020 18H,37553
03/3/2020 17H,38512
03/3/2020 16H,39367
03/3/2020 15H,39055
03/3/2020 14H,36684
03/3/2020 13H,33750
03/3/2020 12H,32329
03/3/2020 11H,31778
03/3/2020 10H,31764
03/3/2020 09H,32182
03/3/2020 08H,33124
03/3/2020 07H,34721
03/3/2020 06H,36868
03/3/2020 05H,38982
03/3/2020 04H,40469
03/3/2020 03H,41401
03/3/2020 02H,40573
03/3/2020 01H,38648
03/3/2020 00H,37800
03/2/2020 23H,37667
03/2/2020 22H,37811
03/2/2020 21H,38169
03/2/2020 20H,38697
03/2/2020 19H,39408
03/2/2020 18H,40133
03/2/2020 17H,40935
03/2/2020 16H,41618
03/2/2020 15H,40687
03/2/2020 14H,37818
03/2/2020 13H,34678
03/2/2020 12H,32882
03/2/2020 11H,32300
03/2/2020 10H,32095
03/2/2020 09H,32271
03/2/2020 08H,32903
03/2/2020 07H,34323
03/2/2020 06H,36350
03/2/2020 05H,38369
03/2/2020 04H,39382
03/2/2020 03H,39818
03/2/2020 02H,38526
03/2/2020 01H,36672
03/2/2020 00H,35538
03/1/2020 23H,34819
03/1/2020 22H,34896
03/1/2020 21H,35200
03/1/2020 20H,35859
03/1/2020 19H,36638
03/1/2020 18H,37258
03/1/2020 17H,37441
03/1/2020 16H,36845
03/1/2020 15H,35546
03/1/2020 14H,34060
03/1/2020 13H,32833
03/1/2020 12H,32144
03/1/2020 11H,31820
03/1/2020 10H,31799
03/1/2020 09H,32232
03/1/2020 08H,32908
03/1/2020 07H,34172
03/1/2020 06H,35643
03/1/2020 05H,36888
03/1/2020 04H,37733
03/1/2020 03H,38166
03/1/2020 02H,37085
03/1/2020 01H,35513
03/1/2020 00H,34645
02/29/2020 23H,34306
02/29/2020 22H,34552
02/29/2020 21H,35096
02/29/2020 20H,35812
02/29/2020 19H,36498
02/29/2020 18H,36992
02/29/2020 17H,36970
02/29/2020 16H,36312
02/29/2020 15H,35016
02/29/2020 14H,33405
02/29/2020 13H,32067
02/29/2020 12H,31272
02/29/2020 11H,30943
02/29/2020 10H,30921
02/29/2020 09H,31423
02/29/2020 08H,32397
02/29/2020 07H,33755
02/29/2020 06H,35273
02/29/2020 05H,36581
02/29/2020 04H,37577
02/29/2020 03H,37990
02/29/2020 02H,37353
02/29/2020 01H,35856
02/29/2020 00H,34886
02/28/2020 23H,34817
02/28/2020 22H,34939
02/28/2020 21H,35503
02/28/2020 20H,36349
02/28/2020 19H,37303
02/28/2020 18H,38365
02/28/2020 17H,39578
02/28/2020 16H,40647
02/28/2020 15H,40101
02/28/2020 14H,37490
02/28/2020 13H,34631
02/28/2020 12H,32934
02/28/2020 11H,32123
02/28/2020 10H,31965
02/28/2020 09H,32170
02/28/2020 08H,32804
02/28/2020 07H,34025
02/28/2020 06H,35955
02/28/2020 05H,37685
02/28/2020 04H,38594
02/28/2020 03H,38725
02/28/2020 02H,37680
02/28/2020 01H,36070
02/28/2020 00H,35236
02/27/2020 23H,35267
02/27/2020 22H,35309
02/27/2020 21H,35745
02/27/2020 20H,36412
02/27/2020 19H,37539
02/27/2020 18H,38411
02/27/2020 17H,39827
02/27/2020 16H,41432
02/27/2020 15H,41111
02/27/2020 14H,38288
02/27/2020 13H,35136
02/27/2020 12H,33352
02/27/2020 11H,32578
02/27/2020 10H,32358
02/27/2020 09H,32573
02/27/2020 08H,33248
02/27/2020 07H,34761
02/27/2020 06H,36794
02/27/2020 05H,38501
02/27/2020 04H,39473
02/27/2020 03H,39731
02/27/2020 02H,38673
02/27/2020 01H,36945
02/27/2020 00H,35938
02/26/2020 23H,36276
02/26/2020 22H,36528
02/26/2020 21H,36515
02/26/2020 20H,37140
02/26/2020 19H,38125
02/26/2020 18H,39114
02/26/2020 17H,40328
02/26/2020 16H,41324
02/26/2020 15H,41101
02/26/2020 14H,38618
02/26/2020 13H,35659
02/26/2020 12H,33996
02/26/2020 11H,33419
02/26/2020 10H,33359
02/26/2020 09H,33516
02/26/2020 08H,34296
02/26/2020 07H,35821
02/26/2020 06H,37956
02/26/2020 05H,39977
02/26/2020 04H,41165
02/26/2020 03H,41548
02/26/2020 02H,40512
02/26/2020 01H,38653
02/26/2020 00H,37756
02/25/2020 23H,37282
02/25/2020 22H,37662
02/25/2020 21H,38303
02/25/2020 20H,38911
02/25/2020 19H,39791
02/25/2020 18H,41076
