Demand for New York (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389943&sdid=EBA.NY-ALL.D.H
12:50:26 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.D.H megawatthours
03/6/2018 17H,18158
03/6/2018 16H,18336
03/6/2018 15H,18446
03/6/2018 14H,18557
03/6/2018 13H,18426
03/6/2018 12H,17531
03/6/2018 11H,15910
03/6/2018 10H,14975
03/6/2018 09H,14705
03/6/2018 08H,14763
03/6/2018 07H,15001
03/6/2018 06H,15457
03/6/2018 05H,16304
03/6/2018 04H,17499
03/6/2018 03H,18750
03/6/2018 02H,19708
03/6/2018 01H,20343
03/6/2018 00H,20456
03/5/2018 23H,19768
03/5/2018 22H,19215
03/5/2018 21H,19050
03/5/2018 20H,19084
03/5/2018 19H,19128
03/5/2018 18H,19142
03/5/2018 17H,19223
03/5/2018 16H,19187
03/5/2018 15H,18984
03/5/2018 14H,18802
03/5/2018 13H,18455
03/5/2018 12H,17509
03/5/2018 11H,15844
03/5/2018 10H,14836
03/5/2018 09H,14548
03/5/2018 08H,14584
03/5/2018 07H,14802
03/5/2018 06H,15221
03/5/2018 05H,15941
03/5/2018 04H,16927
03/5/2018 03H,17869
03/5/2018 02H,18589
03/5/2018 01H,19006
03/5/2018 00H,18975
03/4/2018 23H,17975
03/4/2018 22H,17234
03/4/2018 21H,16834
03/4/2018 20H,16714
03/4/2018 19H,16765
03/4/2018 18H,16767
03/4/2018 17H,16816
03/4/2018 16H,16729
03/4/2018 15H,16267
03/4/2018 14H,15698
03/4/2018 13H,14991
03/4/2018 12H,14586
03/4/2018 11H,14171
03/4/2018 10H,13927
03/4/2018 09H,13920
03/4/2018 08H,14061
03/4/2018 07H,14382
03/4/2018 06H,14927
03/4/2018 05H,15678
03/4/2018 04H,16536
03/4/2018 03H,17269
03/4/2018 02H,17809
03/4/2018 01H,18212
03/4/2018 00H,18353
03/3/2018 23H,17746
03/3/2018 22H,17158
03/3/2018 21H,16837
03/3/2018 20H,16814
03/3/2018 19H,16856
03/3/2018 18H,17007
03/3/2018 17H,17064
03/3/2018 16H,17091
03/3/2018 15H,16953
03/3/2018 14H,16583
03/3/2018 13H,15804
03/3/2018 12H,15146
03/3/2018 11H,14565
03/3/2018 10H,14232
03/3/2018 09H,14190
03/3/2018 08H,14371
03/3/2018 07H,14706
03/3/2018 06H,15282
03/3/2018 05H,16074
03/3/2018 04H,17128
03/3/2018 03H,18133
03/3/2018 02H,18932
03/3/2018 01H,19580
03/3/2018 00H,19977
03/2/2018 23H,19736
03/2/2018 22H,19386
03/2/2018 21H,19208
03/2/2018 20H,19297
03/2/2018 19H,19485
03/2/2018 18H,19593
03/2/2018 17H,19628
03/2/2018 16H,19412
03/2/2018 15H,19036
03/2/2018 14H,18475
03/2/2018 13H,17682
03/2/2018 12H,16466
03/2/2018 11H,15043
03/2/2018 10H,14227
03/2/2018 09H,13985
03/2/2018 08H,14025
03/2/2018 07H,14283
03/2/2018 06H,14707
03/2/2018 05H,15431
03/2/2018 04H,16577
03/2/2018 03H,17718
03/2/2018 02H,18512
03/2/2018 01H,19056
03/2/2018 00H,19308
03/1/2018 23H,18868
03/1/2018 22H,18250
03/1/2018 21H,17890
03/1/2018 20H,17748
03/1/2018 19H,17733
03/1/2018 18H,17791
03/1/2018 17H,17826
03/1/2018 16H,17868
03/1/2018 15H,17878
03/1/2018 14H,17727
03/1/2018 13H,17297
03/1/2018 12H,16264
03/1/2018 11H,14552
03/1/2018 10H,13593
03/1/2018 09H,13325
03/1/2018 08H,13354
03/1/2018 07H,13605
03/1/2018 06H,14085
03/1/2018 05H,14980
03/1/2018 04H,16144
03/1/2018 03H,17339
03/1/2018 02H,18243
03/1/2018 01H,18810
03/1/2018 00H,18964
02/28/2018 23H,18288
02/28/2018 22H,17792
02/28/2018 21H,17422
02/28/2018 20H,17222
02/28/2018 19H,17183
02/28/2018 18H,17194
02/28/2018 17H,17366
02/28/2018 16H,17599
02/28/2018 15H,17701
02/28/2018 14H,17809
02/28/2018 13H,17668
02/28/2018 12H,16808
02/28/2018 11H,15116
02/28/2018 10H,14160
02/28/2018 09H,13890
02/28/2018 08H,13900
02/28/2018 07H,14208
02/28/2018 06H,14675
02/28/2018 05H,15530
02/28/2018 04H,16640
02/28/2018 03H,17852
02/28/2018 02H,18714
02/28/2018 01H,19247
02/28/2018 00H,19435
02/27/2018 23H,18558
02/27/2018 22H,17871
02/27/2018 21H,17470
02/27/2018 20H,17301
02/27/2018 19H,17368
02/27/2018 18H,17409
02/27/2018 17H,17630
02/27/2018 16H,17828
02/27/2018 15H,18003
02/27/2018 14H,18162
02/27/2018 13H,18149
02/27/2018 12H,17250
02/27/2018 11H,15548
02/27/2018 10H,14583
02/27/2018 09H,14300
02/27/2018 08H,14336
02/27/2018 07H,14583
02/27/2018 06H,15048
02/27/2018 05H,15862
02/27/2018 04H,17070
02/27/2018 03H,18263
02/27/2018 02H,19112
02/27/2018 01H,19631
02/27/2018 00H,19844
02/26/2018 23H,19070
02/26/2018 22H,18481
02/26/2018 21H,18046
02/26/2018 20H,17923
02/26/2018 19H,18080
02/26/2018 18H,18222
02/26/2018 17H,18462
02/26/2018 16H,18613
02/26/2018 15H,18567
02/26/2018 14H,18338
02/26/2018 13H,17894
02/26/2018 12H,16813
02/26/2018 11H,15130
02/26/2018 10H,14098
02/26/2018 09H,13770
02/26/2018 08H,13812
02/26/2018 07H,14060
02/26/2018 06H,14546
02/26/2018 05H,15284
02/26/2018 04H,16291
02/26/2018 03H,17294
02/26/2018 02H,18050
02/26/2018 01H,18501
02/26/2018 00H,18700
02/25/2018 23H,18066
02/25/2018 22H,17450
02/25/2018 21H,17213
02/25/2018 20H,17239
02/25/2018 19H,17373
02/25/2018 18H,17457
02/25/2018 17H,17487
02/25/2018 16H,17145
02/25/2018 15H,16561
02/25/2018 14H,15789
02/25/2018 13H,14943
02/25/2018 12H,14477
02/25/2018 11H,13989
02/25/2018 10H,13720
02/25/2018 09H,13698
02/25/2018 08H,13894
02/25/2018 07H,14220
02/25/2018 06H,14692
02/25/2018 05H,15459
02/25/2018 04H,16303
02/25/2018 03H,17016
02/25/2018 02H,17559
02/25/2018 01H,17937
02/25/2018 00H,18197
02/24/2018 23H,17750
02/24/2018 22H,17275
02/24/2018 21H,17020
02/24/2018 20H,16989
02/24/2018 19H,17011
02/24/2018 18H,17040
02/24/2018 17H,16967
02/24/2018 16H,16794
02/24/2018 15H,16338
02/24/2018 14H,16009
02/24/2018 13H,15370
02/24/2018 12H,14839
02/24/2018 11H,14297
02/24/2018 10H,13967
02/24/2018 09H,13968
02/24/2018 08H,14191
02/24/2018 07H,14545
02/24/2018 06H,15107
02/24/2018 05H,16001
02/24/2018 04H,17067
02/24/2018 03H,18058
02/24/2018 02H,18832
02/24/2018 01H,19422
02/24/2018 00H,19901
02/23/2018 23H,19870
02/23/2018 22H,19565
02/23/2018 21H,19396
02/23/2018 20H,19431
02/23/2018 19H,19538
02/23/2018 18H,19578
02/23/2018 17H,19629
02/23/2018 16H,19498
02/23/2018 15H,19223
02/23/2018 14H,18763
02/23/2018 13H,17940
02/23/2018 12H,16807
02/23/2018 11H,15433
02/23/2018 10H,14635
02/23/2018 09H,14414
02/23/2018 08H,14502
02/23/2018 07H,14793
02/23/2018 06H,15388
02/23/2018 05H,16255
02/23/2018 04H,17355
02/23/2018 03H,18431
02/23/2018 02H,19275
02/23/2018 01H,19834
02/23/2018 00H,20019
02/22/2018 23H,19528
02/22/2018 22H,19154
02/22/2018 21H,19097
02/22/2018 20H,19253
02/22/2018 19H,19317
02/22/2018 18H,19223
02/22/2018 17H,19212
02/22/2018 16H,19021
02/22/2018 15H,18660
02/22/2018 14H,18100
02/22/2018 13H,17284
02/22/2018 12H,15994
02/22/2018 11H,14484
02/22/2018 10H,13631
02/22/2018 09H,13418
02/22/2018 08H,13485
02/22/2018 07H,13778
02/22/2018 06H,14295
02/22/2018 05H,15126
02/22/2018 04H,16249
02/22/2018 03H,17375
02/22/2018 02H,18274
02/22/2018 01H,18952
02/22/2018 00H,19379
02/21/2018 23H,18970
02/21/2018 22H,18519
02/21/2018 21H,18240
02/21/2018 20H,18078
02/21/2018 19H,17969
02/21/2018 18H,17819
02/21/2018 17H,17883
02/21/2018 16H,17893
02/21/2018 15H,17762
02/21/2018 14H,17399
02/21/2018 13H,16682
02/21/2018 12H,15562
02/21/2018 11H,14179
02/21/2018 10H,13361
02/21/2018 09H,13171
02/21/2018 08H,13258
02/21/2018 07H,13589
02/21/2018 06H,14143
02/21/2018 05H,15053
02/21/2018 04H,16156
02/21/2018 03H,17273
02/21/2018 02H,18142
02/21/2018 01H,18743
02/21/2018 00H,19102
02/20/2018 23H,18630
02/20/2018 22H,17988
02/20/2018 21H,17711
02/20/2018 20H,17697
02/20/2018 19H,17754
02/20/2018 18H,17752
02/20/2018 17H,18092
02/20/2018 16H,18350
02/20/2018 15H,18251
02/20/2018 14H,17913
02/20/2018 13H,17240
02/20/2018 12H,16144
02/20/2018 11H,14755
02/20/2018 10H,13965
02/20/2018 09H,13753
02/20/2018 08H,13883
02/20/2018 07H,14187
02/20/2018 06H,14729
02/20/2018 05H,15571
02/20/2018 04H,16727
02/20/2018 03H,17854
02/20/2018 02H,18729
02/20/2018 01H,19336
02/20/2018 00H,19746
02/19/2018 23H,19586
02/19/2018 22H,18965
02/19/2018 21H,18630
02/19/2018 20H,18553
02/19/2018 19H,18614
02/19/2018 18H,18537
02/19/2018 17H,18432
02/19/2018 16H,18158
02/19/2018 15H,17864
02/19/2018 14H,17573
02/19/2018 13H,17102
02/19/2018 12H,16411
02/19/2018 11H,15414
02/19/2018 10H,14791
02/19/2018 09H,14619
02/19/2018 08H,14689
02/19/2018 07H,14930
02/19/2018 06H,15352
02/19/2018 05H,16102
02/19/2018 04H,16968
02/19/2018 03H,17768
02/19/2018 02H,18297
02/19/2018 01H,18679
02/19/2018 00H,18827
02/18/2018 23H,18047
02/18/2018 22H,17158
02/18/2018 21H,16755
02/18/2018 20H,16690
02/18/2018 19H,16858
02/18/2018 18H,17119
02/18/2018 17H,17244
02/18/2018 16H,17182
02/18/2018 15H,16922
02/18/2018 14H,16419
02/18/2018 13H,15673
02/18/2018 12H,15189
02/18/2018 11H,14739
02/18/2018 10H,14500
02/18/2018 09H,14529
02/18/2018 08H,14715
02/18/2018 07H,15102
02/18/2018 06H,15679
02/18/2018 05H,16445
02/18/2018 04H,17391
02/18/2018 03H,18191
02/18/2018 02H,18732
02/18/2018 01H,19139
02/18/2018 00H,19358
02/17/2018 23H,19003
02/17/2018 22H,18325
02/17/2018 21H,17901
02/17/2018 20H,17669
02/17/2018 19H,17349
02/17/2018 18H,17310
02/17/2018 17H,17472
02/17/2018 16H,17502
02/17/2018 15H,17402
02/17/2018 14H,17127
02/17/2018 13H,16591
02/17/2018 12H,15943
02/17/2018 11H,15275
02/17/2018 10H,14879
02/17/2018 09H,14788
02/17/2018 08H,14912
02/17/2018 07H,15173
02/17/2018 06H,15653
02/17/2018 05H,16435
02/17/2018 04H,17410
02/17/2018 03H,18237
02/17/2018 02H,18890
02/17/2018 01H,19374
02/17/2018 00H,19678
02/16/2018 23H,19376
02/16/2018 22H,18803
02/16/2018 21H,18525
02/16/2018 20H,18489
02/16/2018 19H,18562
02/16/2018 18H,18654
02/16/2018 17H,18700
02/16/2018 16H,18673
02/16/2018 15H,18403
02/16/2018 14H,18028
02/16/2018 13H,17407
02/16/2018 12H,16210
02/16/2018 11H,14631
02/16/2018 10H,13805
02/16/2018 09H,13625
02/16/2018 08H,13708
02/16/2018 07H,13978
02/16/2018 06H,14543
02/16/2018 05H,15389
02/16/2018 04H,16524
02/16/2018 03H,17724
02/16/2018 02H,18616
02/16/2018 01H,19218
02/16/2018 00H,19564
02/15/2018 23H,19190
02/15/2018 22H,18535
02/15/2018 21H,18308
02/15/2018 20H,18257
02/15/2018 19H,18342
02/15/2018 18H,18351
02/15/2018 17H,18517
02/15/2018 16H,18804
02/15/2018 15H,18719
02/15/2018 14H,18411
02/15/2018 13H,17996
02/15/2018 12H,16904
02/15/2018 11H,15233
02/15/2018 10H,14359
02/15/2018 09H,14145
02/15/2018 08H,14272
02/15/2018 07H,14576
02/15/2018 06H,15110
02/15/2018 05H,15976
02/15/2018 04H,17143
02/15/2018 03H,18348
02/15/2018 02H,19204
02/15/2018 01H,19730
02/15/2018 00H,20082
02/14/2018 23H,19633
02/14/2018 22H,18837
02/14/2018 21H,18513
02/14/2018 20H,18466
02/14/2018 19H,18633
02/14/2018 18H,18676
02/14/2018 17H,18942
02/14/2018 16H,19231
02/14/2018 15H,19421
02/14/2018 14H,19275
02/14/2018 13H,18864
02/14/2018 12H,17831
02/14/2018 11H,16151
02/14/2018 10H,15245
02/14/2018 09H,15029
02/14/2018 08H,15149
02/14/2018 07H,15469
02/14/2018 06H,16019
02/14/2018 05H,16964
02/14/2018 04H,18276
02/14/2018 03H,19556
02/14/2018 02H,20474
02/14/2018 01H,21026
02/14/2018 00H,21295
02/13/2018 23H,20655
02/13/2018 22H,19651
02/13/2018 21H,19098
02/13/2018 20H,18932
02/13/2018 19H,19010
02/13/2018 18H,19129
02/13/2018 17H,19393
02/13/2018 16H,19627
02/13/2018 15H,19826
02/13/2018 14H,19940
02/13/2018 13H,19773
02/13/2018 12H,18722
02/13/2018 11H,16912
02/13/2018 10H,15842
02/13/2018 09H,15534
02/13/2018 08H,15518
02/13/2018 07H,15716
02/13/2018 06H,16159
02/13/2018 05H,16940
02/13/2018 04H,18114
02/13/2018 03H,19373
02/13/2018 02H,20249
02/13/2018 01H,20761
02/13/2018 00H,21015
02/12/2018 23H,20369
02/12/2018 22H,19399
02/12/2018 21H,18918
02/12/2018 20H,18814
02/12/2018 19H,19114
02/12/2018 18H,19394
02/12/2018 17H,19551
02/12/2018 16H,19540
02/12/2018 15H,19360
02/12/2018 14H,19004
02/12/2018 13H,18479
02/12/2018 12H,17191
02/12/2018 11H,15308
02/12/2018 10H,14315
02/12/2018 09H,14065
02/12/2018 08H,14098
02/12/2018 07H,14350
02/12/2018 06H,14817
02/12/2018 05H,15579
02/12/2018 04H,16616
02/12/2018 03H,17710
02/12/2018 02H,18502
02/12/2018 01H,19062
02/12/2018 00H,19373
02/11/2018 23H,19074
02/11/2018 22H,18239
02/11/2018 21H,17935
02/11/2018 20H,17932
02/11/2018 19H,18031
02/11/2018 18H,18034
02/11/2018 17H,17978
02/11/2018 16H,17646
02/11/2018 15H,17149
02/11/2018 14H,16299
02/11/2018 13H,15478
02/11/2018 12H,14919
02/11/2018 11H,14446
02/11/2018 10H,14244
02/11/2018 09H,14257
02/11/2018 08H,14429
02/11/2018 07H,14770
02/11/2018 06H,15284
02/11/2018 05H,16046
02/11/2018 04H,17011
02/11/2018 03H,17857
02/11/2018 02H,18513
02/11/2018 01H,18952
02/11/2018 00H,19309
02/10/2018 23H,19099
02/10/2018 22H,18412
02/10/2018 21H,18159
02/10/2018 20H,18080
02/10/2018 19H,18085
02/10/2018 18H,18142
02/10/2018 17H,18204
02/10/2018 16H,18191
02/10/2018 15H,17904
02/10/2018 14H,17370
02/10/2018 13H,16663
02/10/2018 12H,16017
02/10/2018 11H,15391
02/10/2018 10H,15118
02/10/2018 09H,15118
02/10/2018 08H,15334
02/10/2018 07H,15741
02/10/2018 06H,16349
02/10/2018 05H,17287
02/10/2018 04H,18435
02/10/2018 03H,19528
02/10/2018 02H,20380
02/10/2018 01H,21048
02/10/2018 00H,21473
02/9/2018 23H,21359
02/9/2018 22H,20682
02/9/2018 21H,20526
02/9/2018 20H,20556
02/9/2018 19H,20620
02/9/2018 18H,20644
02/9/2018 17H,20709
02/9/2018 16H,21019
02/9/2018 15H,20949
02/9/2018 14H,20727
02/9/2018 13H,20361
02/9/2018 12H,19249
02/9/2018 11H,17495
02/9/2018 10H,16574
02/9/2018 09H,16301
02/9/2018 08H,16355
02/9/2018 07H,16629
02/9/2018 06H,17068
02/9/2018 05H,17926
02/9/2018 04H,19118
02/9/2018 03H,20336
02/9/2018 02H,21312
02/9/2018 01H,21851
02/9/2018 00H,22107
02/8/2018 23H,21605
02/8/2018 22H,20649
02/8/2018 21H,20183
02/8/2018 20H,20035
02/8/2018 19H,20044
02/8/2018 18H,20114
02/8/2018 17H,20288
02/8/2018 16H,20461
02/8/2018 15H,20513
02/8/2018 14H,20494
02/8/2018 13H,20064
02/8/2018 12H,18911
02/8/2018 11H,17208
02/8/2018 10H,16232
02/8/2018 09H,15901
02/8/2018 08H,15947
02/8/2018 07H,16168
02/8/2018 06H,16599
02/8/2018 05H,17355
02/8/2018 04H,18471
02/8/2018 03H,19653
02/8/2018 02H,20682
02/8/2018 01H,21418
02/8/2018 00H,21965
02/7/2018 23H,21921
02/7/2018 22H,21343
02/7/2018 21H,21161
02/7/2018 20H,21264
02/7/2018 19H,21465
02/7/2018 18H,21543
02/7/2018 17H,21544
02/7/2018 16H,21391
02/7/2018 15H,21049
02/7/2018 14H,20535
02/7/2018 13H,19891
02/7/2018 12H,18676
02/7/2018 11H,17110
02/7/2018 10H,16193
02/7/2018 09H,15948
02/7/2018 08H,16030
02/7/2018 07H,16275
02/7/2018 06H,16766
02/7/2018 05H,17586
02/7/2018 04H,18788
02/7/2018 03H,20060
02/7/2018 02H,20943
02/7/2018 01H,21525
02/7/2018 00H,21801
02/6/2018 23H,21342
02/6/2018 22H,20458
02/6/2018 21H,20064
02/6/2018 20H,20038
02/6/2018 19H,20145
02/6/2018 18H,20333
02/6/2018 17H,20583
02/6/2018 16H,20798
02/6/2018 15H,20810
02/6/2018 14H,20499
02/6/2018 13H,20065
02/6/2018 12H,18916
02/6/2018 11H,17183
02/6/2018 10H,16251
02/6/2018 09H,16001
02/6/2018 08H,16073
02/6/2018 07H,16368
02/6/2018 06H,16887
02/6/2018 05H,17702
02/6/2018 04H,18944
02/6/2018 03H,20312
02/6/2018 02H,21298
02/6/2018 01H,21915
02/6/2018 00H,22180
02/5/2018 23H,21647
02/5/2018 22H,20503
02/5/2018 21H,19926
02/5/2018 20H,19753
02/5/2018 19H,19829
02/5/2018 18H,19890
02/5/2018 17H,20042
02/5/2018 16H,20117
02/5/2018 15H,20076
02/5/2018 14H,19835
02/5/2018 13H,19143
02/5/2018 12H,17943
02/5/2018 11H,16213
02/5/2018 10H,15186
02/5/2018 09H,14868
02/5/2018 08H,14867
02/5/2018 07H,15056
02/5/2018 06H,15520
02/5/2018 05H,16378
02/5/2018 04H,17254
02/5/2018 03H,18019
02/5/2018 02H,18634
02/5/2018 01H,19205
02/5/2018 00H,19844
02/4/2018 23H,20060
02/4/2018 22H,19338
02/4/2018 21H,18977
02/4/2018 20H,18867
02/4/2018 19H,18812
02/4/2018 18H,18771
02/4/2018 17H,18554
02/4/2018 16H,18397
02/4/2018 15H,18024
02/4/2018 14H,17289
02/4/2018 13H,16597
02/4/2018 12H,16061
02/4/2018 11H,15637
02/4/2018 10H,15456
02/4/2018 09H,15492
02/4/2018 08H,15745
02/4/2018 07H,16164
02/4/2018 06H,16747
02/4/2018 05H,17623
02/4/2018 04H,18617
02/4/2018 03H,19464
02/4/2018 02H,20091
02/4/2018 01H,20508
02/4/2018 00H,20765
02/3/2018 23H,20436
02/3/2018 22H,19543
02/3/2018 21H,19139
02/3/2018 20H,19048
02/3/2018 19H,19141
02/3/2018 18H,19405
02/3/2018 17H,19577
02/3/2018 16H,19630
02/3/2018 15H,19642
02/3/2018 14H,19317
02/3/2018 13H,18684
02/3/2018 12H,18120
02/3/2018 11H,17393
02/3/2018 10H,17095
02/3/2018 09H,17064
02/3/2018 08H,17223
02/3/2018 07H,17589
02/3/2018 06H,18137
02/3/2018 05H,19001
02/3/2018 04H,20026
02/3/2018 03H,21081
02/3/2018 02H,21781
02/3/2018 01H,22299
02/3/2018 00H,22642
02/2/2018 23H,22312
02/2/2018 22H,21370
02/2/2018 21H,20843
02/2/2018 20H,20682
02/2/2018 19H,20647
02/2/2018 18H,20672
02/2/2018 17H,20689
02/2/2018 16H,20654
02/2/2018 15H,20629
02/2/2018 14H,20434
02/2/2018 13H,19846
02/2/2018 12H,18446
02/2/2018 11H,16563
02/2/2018 10H,15556
02/2/2018 09H,15239
02/2/2018 08H,15232
02/2/2018 07H,15443
02/2/2018 06H,15854
02/2/2018 05H,16701
02/2/2018 04H,17859
02/2/2018 03H,19103
02/2/2018 02H,19993
02/2/2018 01H,20572
02/2/2018 00H,20900
02/1/2018 23H,20870
02/1/2018 22H,20003
02/1/2018 21H,19533
02/1/2018 20H,19386
02/1/2018 19H,19479
02/1/2018 18H,19625
02/1/2018 17H,19852
02/1/2018 16H,20049
02/1/2018 15H,20084
02/1/2018 14H,19861
02/1/2018 13H,19482
02/1/2018 12H,18275
02/1/2018 11H,16555
02/1/2018 10H,15641
02/1/2018 09H,15432
02/1/2018 08H,15554
02/1/2018 07H,15848
02/1/2018 06H,16431
02/1/2018 05H,17442
02/1/2018 04H,18775
02/1/2018 03H,20159
02/1/2018 02H,21202
02/1/2018 01H,21796
02/1/2018 00H,22229
01/31/2018 23H,22024
01/31/2018 22H,21076
01/31/2018 21H,20526
01/31/2018 20H,20348
01/31/2018 19H,20412
01/31/2018 18H,20521
01/31/2018 17H,20722
01/31/2018 16H,20921
01/31/2018 15H,21047
01/31/2018 14H,21014
01/31/2018 13H,20729
01/31/2018 12H,19595
01/31/2018 11H,17764
01/31/2018 10H,16767
01/31/2018 09H,16442
01/31/2018 08H,16476
01/31/2018 07H,16706
01/31/2018 06H,17163
01/31/2018 05H,18067
01/31/2018 04H,19278
01/31/2018 03H,20522
01/31/2018 02H,21452
01/31/2018 01H,21984
01/31/2018 00H,22260
01/30/2018 23H,22009
01/30/2018 22H,20969
01/30/2018 21H,20448
01/30/2018 20H,20346
01/30/2018 19H,20400
01/30/2018 18H,20415
01/30/2018 17H,20478
01/30/2018 16H,20573
01/30/2018 15H,20466
01/30/2018 14H,20103
01/30/2018 13H,19631
01/30/2018 12H,18287
01/30/2018 11H,16476
01/30/2018 10H,15420
01/30/2018 09H,15095
01/30/2018 08H,15112
01/30/2018 07H,15358
01/30/2018 06H,15798
01/30/2018 05H,16630
01/30/2018 04H,17862
01/30/2018 03H,19103
01/30/2018 02H,20044
01/30/2018 01H,20669
01/30/2018 00H,21042
01/29/2018 23H,20899
01/29/2018 22H,19914
01/29/2018 21H,19330
01/29/2018 20H,19157
01/29/2018 19H,19174
01/29/2018 18H,19076
01/29/2018 17H,19204
01/29/2018 16H,19333
01/29/2018 15H,19319
01/29/2018 14H,19165
01/29/2018 13H,18806
01/29/2018 12H,17485
01/29/2018 11H,15594
01/29/2018 10H,14543
01/29/2018 09H,14190
01/29/2018 08H,14196
01/29/2018 07H,14355
01/29/2018 06H,14859
01/29/2018 05H,15557
01/29/2018 04H,16562
01/29/2018 03H,17525
01/29/2018 02H,18255
01/29/2018 01H,18711
01/29/2018 00H,18985
01/28/2018 23H,18702
01/28/2018 22H,17626
01/28/2018 21H,17040
01/28/2018 20H,16900
01/28/2018 19H,16973
01/28/2018 18H,17109
01/28/2018 17H,17131
01/28/2018 16H,16932
01/28/2018 15H,16533
01/28/2018 14H,15861
01/28/2018 13H,15128
01/28/2018 12H,14510
01/28/2018 11H,13990
01/28/2018 10H,13762
01/28/2018 09H,13770
01/28/2018 08H,13955
01/28/2018 07H,14290
01/28/2018 06H,14861
01/28/2018 05H,15681
01/28/2018 04H,16606
01/28/2018 03H,17468
01/28/2018 02H,18100
01/28/2018 01H,18571
01/28/2018 00H,18912
01/27/2018 23H,18901
01/27/2018 22H,18047
01/27/2018 21H,17560
01/27/2018 20H,17426
01/27/2018 19H,17429
01/27/2018 18H,17552
01/27/2018 17H,17691
01/27/2018 16H,17745
01/27/2018 15H,17672
01/27/2018 14H,17384
01/27/2018 13H,16841
01/27/2018 12H,16178
01/27/2018 11H,15474
01/27/2018 10H,15152
01/27/2018 09H,15120
01/27/2018 08H,15284
01/27/2018 07H,15616
01/27/2018 06H,16201
01/27/2018 05H,17180
01/27/2018 04H,18289
01/27/2018 03H,19251
01/27/2018 02H,20016
01/27/2018 01H,20597
01/27/2018 00H,20940
01/26/2018 23H,20773
01/26/2018 22H,19847
01/26/2018 21H,19357
01/26/2018 20H,19267
01/26/2018 19H,19369
01/26/2018 18H,19524
01/26/2018 17H,19811
01/26/2018 16H,20100
01/26/2018 15H,20302
01/26/2018 14H,20403
01/26/2018 13H,20254
01/26/2018 12H,19099
01/26/2018 11H,17343
01/26/2018 10H,16387
01/26/2018 09H,16044
01/26/2018 08H,16066
01/26/2018 07H,16332
01/26/2018 06H,16803
01/26/2018 05H,17653
01/26/2018 04H,18884
01/26/2018 03H,20150
01/26/2018 02H,21082
01/26/2018 01H,21732
01/26/2018 00H,22061
01/25/2018 23H,21892
01/25/2018 22H,20817
01/25/2018 21H,20165
01/25/2018 20H,19931
01/25/2018 19H,19962
01/25/2018 18H,20094
01/25/2018 17H,20329
01/25/2018 16H,20506
01/25/2018 15H,20634
01/25/2018 14H,20615
01/25/2018 13H,20354
01/25/2018 12H,19071
01/25/2018 11H,17279
01/25/2018 10H,16276
01/25/2018 09H,15991
01/25/2018 08H,16029
01/25/2018 07H,16250
01/25/2018 06H,16703
01/25/2018 05H,17562
01/25/2018 04H,18760
01/25/2018 03H,20005
01/25/2018 02H,20855
01/25/2018 01H,21407
01/25/2018 00H,21735
01/24/2018 23H,21498
01/24/2018 22H,20256
01/24/2018 21H,19605
01/24/2018 20H,19377
01/24/2018 19H,19394
01/24/2018 18H,19444
01/24/2018 17H,19528
01/24/2018 16H,19667
01/24/2018 15H,19638
01/24/2018 14H,19411
01/24/2018 13H,19001
01/24/2018 12H,17621
01/24/2018 11H,15809
01/24/2018 10H,14818
01/24/2018 09H,14541
01/24/2018 08H,14556
01/24/2018 07H,14818
01/24/2018 06H,15309
01/24/2018 05H,16106
01/24/2018 04H,17262
01/24/2018 03H,18490
01/24/2018 02H,19371
01/24/2018 01H,19964
01/24/2018 00H,20364
01/23/2018 23H,20429
01/23/2018 22H,19528
01/23/2018 21H,18911
01/23/2018 20H,18819
01/23/2018 19H,19110
01/23/2018 18H,19360
01/23/2018 17H,19520
01/23/2018 16H,19444
01/23/2018 15H,19271
01/23/2018 14H,18969
01/23/2018 13H,18512
01/23/2018 12H,17125
01/23/2018 11H,15366
01/23/2018 10H,14492
01/23/2018 09H,14259
01/23/2018 08H,14346
01/23/2018 07H,14632
01/23/2018 06H,15123
01/23/2018 05H,16032
01/23/2018 04H,17266
01/23/2018 03H,18556
01/23/2018 02H,19607
01/23/2018 01H,20316
01/23/2018 00H,20758
01/22/2018 23H,20824
01/22/2018 22H,19933
01/22/2018 21H,19421
01/22/2018 20H,19284
01/22/2018 19H,19347
01/22/2018 18H,19356
01/22/2018 17H,19464
01/22/2018 16H,19502
01/22/2018 15H,19308
01/22/2018 14H,18992
01/22/2018 13H,18503
01/22/2018 12H,17117
01/22/2018 11H,15344
01/22/2018 10H,14349
01/22/2018 09H,14055
01/22/2018 08H,14120
01/22/2018 07H,14341
01/22/2018 06H,14801
01/22/2018 05H,15545
01/22/2018 04H,16592
01/22/2018 03H,17657
01/22/2018 02H,18460
01/22/2018 01H,18983
01/22/2018 00H,19278
01/21/2018 23H,19009
01/21/2018 22H,17911
01/21/2018 21H,17339
01/21/2018 20H,17093
01/21/2018 19H,17037
01/21/2018 18H,17114
01/21/2018 17H,17086
01/21/2018 16H,17029
01/21/2018 15H,16858
01/21/2018 14H,16391
01/21/2018 13H,15731
01/21/2018 12H,15199
01/21/2018 11H,14726
01/21/2018 10H,14462
01/21/2018 09H,14516
01/21/2018 08H,14731
